"specialty","path","id","name","mimeType","size","modifiedTime","link"
"GG","4. MEMORIA./4.1 PARAMETROS./1 Parametro  Macizo Rocoso.pdf","17wHDfL7dmPT3vQfTBSb4fsIj1Sy5dfWb","1 Parametro  Macizo Rocoso.pdf","application/pdf","464317","2026-03-25T17:41:19.789Z","https://drive.google.com/file/d/17wHDfL7dmPT3vQfTBSb4fsIj1Sy5dfWb/view?usp=drivesdk"
"GG","3. ENSAYOS DE LABORATORIO.","154OQDoAwbtNG209yjzR_4gos4Y7iTZxk","3. ENSAYOS DE LABORATORIO.","application/vnd.google-apps.folder",,"2026-03-25T17:40:15.795Z","https://drive.google.com/drive/folders/154OQDoAwbtNG209yjzR_4gos4Y7iTZxk"
"GG","3. ENSAYOS DE LABORATORIO./INFORME N°061-2024LAB-SPI -  ROLDAN SF.pdf","1pasjGCB5CkHDphv_oouxNa36CbBMqQJ5","INFORME N°061-2024LAB-SPI -  ROLDAN SF.pdf","application/pdf","10728230","2026-03-25T17:40:43.265Z","https://drive.google.com/file/d/1pasjGCB5CkHDphv_oouxNa36CbBMqQJ5/view?usp=drivesdk"
"GG","3. ENSAYOS DE LABORATORIO./INFORME N°061-2024LAB- SPI - ROLDAN CF.pdf","1EGPpX7v11RfB7GVsU3E58jNS8weTDaYZ","INFORME N°061-2024LAB- SPI - ROLDAN CF.pdf","application/pdf","27619606","2026-03-25T17:40:34.131Z","https://drive.google.com/file/d/1EGPpX7v11RfB7GVsU3E58jNS8weTDaYZ/view?usp=drivesdk"
"GG","3. ENSAYOS DE LABORATORIO./3. Capacidad  Admisible de Muro de Concreto armado.pdf","1wHzvGZdijDRs9I-UuZM3s0dVPbZ2V4xk","3. Capacidad  Admisible de Muro de Concreto armado.pdf","application/pdf","461681","2026-03-25T17:40:25.310Z","https://drive.google.com/file/d/1wHzvGZdijDRs9I-UuZM3s0dVPbZ2V4xk/view?usp=drivesdk"
"GG","2. REGISTROS DE CAMPO.","1Z2dc152DZU8YwTwHA92Lxc8_DD8CYJq7","2. REGISTROS DE CAMPO.","application/vnd.google-apps.folder",,"2026-03-25T17:39:04.014Z","https://drive.google.com/drive/folders/1Z2dc152DZU8YwTwHA92Lxc8_DD8CYJq7"
"GG","2. REGISTROS DE CAMPO./2.2 EST GEO.","1X6fNSf0CPu4-9Sod7z_jbVNHvFSg3FcB","2.2 EST GEO.","application/vnd.google-apps.folder",,"2026-03-25T17:39:43.183Z","https://drive.google.com/drive/folders/1X6fNSf0CPu4-9Sod7z_jbVNHvFSg3FcB"
"GG","2. REGISTROS DE CAMPO./2.2 EST GEO./2. EG_01..xlsx","1p1KWYYSCKLgq6DmF1wPl2s7X-IO4duJD","2. EG_01..xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","4024631","2026-03-25T17:40:01.736Z","https://docs.google.com/spreadsheets/d/1p1KWYYSCKLgq6DmF1wPl2s7X-IO4duJD/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"GG","2. REGISTROS DE CAMPO./2.2 EST GEO./2. EG_01..pdf","1RwmXf54IIIiHRhuuBrcIGm4NbmuDPsA1","2. EG_01..pdf","application/pdf","461416","2026-03-25T17:39:54.985Z","https://drive.google.com/file/d/1RwmXf54IIIiHRhuuBrcIGm4NbmuDPsA1/view?usp=drivesdk"
"GG","2. REGISTROS DE CAMPO./2.1 EXCAVACIONES.","1eeWIc2XqaaO_MbU4HRxwU-uQslqYRnAp","2.1 EXCAVACIONES.","application/vnd.google-apps.folder",,"2026-03-25T17:39:15.260Z","https://drive.google.com/drive/folders/1eeWIc2XqaaO_MbU4HRxwU-uQslqYRnAp"
"GG","2. REGISTROS DE CAMPO./2.1 EXCAVACIONES./REGISTRO  DE EXPLORACION GEOLOGIAok.pdf","1su67Z-WyhLpL8Stjl5BdYewOSnzDM0-c","REGISTRO  DE EXPLORACION GEOLOGIAok.pdf","application/pdf","3626892","2026-03-25T17:39:32.829Z","https://drive.google.com/file/d/1su67Z-WyhLpL8Stjl5BdYewOSnzDM0-c/view?usp=drivesdk"
"GG","2. REGISTROS DE CAMPO./2.1 EXCAVACIONES./REGISTRO  DE EXPLORACION GEOLOGIA (1).xlsm","16Hw7-tTySrt6s-brG7k3GEef1k5iVc6m","REGISTRO  DE EXPLORACION GEOLOGIA (1).xlsm","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","8987176","2026-03-25T17:39:26.209Z","https://docs.google.com/spreadsheets/d/16Hw7-tTySrt6s-brG7k3GEef1k5iVc6m/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"GG","1. PANEL FOTOGRAFICO.","1pyi5ZzsWBeLAXOlnxERA4QxQ4UI2PqUj","1. PANEL FOTOGRAFICO.","application/vnd.google-apps.folder",,"2026-03-25T17:38:37.307Z","https://drive.google.com/drive/folders/1pyi5ZzsWBeLAXOlnxERA4QxQ4UI2PqUj"
"GG","1. PANEL FOTOGRAFICO./ANX1  PANEL FOT.pdf","1BzkH7VoDcDeubrlTVbECJ-56psowkQ4e","ANX1  PANEL FOT.pdf","application/pdf","473735","2026-03-25T17:38:52.618Z","https://drive.google.com/file/d/1BzkH7VoDcDeubrlTVbECJ-56psowkQ4e/view?usp=drivesdk"
"GG","1. PANEL FOTOGRAFICO./ANX1  PANEL FOT.docx","1Dy07cEvLkDNFLxnTC7vMlcsBM1tZS96y","ANX1  PANEL FOT.docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","741157","2026-03-25T17:38:46.958Z","https://docs.google.com/document/d/1Dy07cEvLkDNFLxnTC7vMlcsBM1tZS96y/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
