"specialty","path","id","name","mimeType","size","modifiedTime","link"
"HHD","ANEXOS./Anexo 7  RELACION DE OD./0 SEPARADORES 5.1..pdf","1badADy0yFT9jm-n7yG8X8hzzzvkOuqMo","0 SEPARADORES 5.1..pdf","application/pdf","107584","2026-03-25T19:48:28.725Z","https://drive.google.com/file/d/1badADy0yFT9jm-n7yG8X8hzzzvkOuqMo/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 7  RELACION DE OD./0 SEPARADORES 5.1..docx","1Wm0AEnbbOmNTq-T2wSeId5xH2E-V5wq5","0 SEPARADORES 5.1..docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","57616","2026-03-25T19:48:22.922Z","https://docs.google.com/document/d/1Wm0AEnbbOmNTq-T2wSeId5xH2E-V5wq5/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 6 ANALISIS DE SECTORES VULNERABLES.","1VSusl4KH9GL09itvSwUgynlG_ulbZ8E3","Anexo 6 ANALISIS DE SECTORES VULNERABLES.","application/vnd.google-apps.folder",,"2026-03-25T19:44:27.231Z","https://drive.google.com/drive/folders/1VSusl4KH9GL09itvSwUgynlG_ulbZ8E3"
"HHD","ANEXOS./Anexo 6 ANALISIS DE SECTORES VULNERABLES./ANALISIS DE SECTORES VULNERABLES ..pdf","12GSW4Imn1LNChrqDVkX_zYXXd05rz85V","ANALISIS DE SECTORES VULNERABLES ..pdf","application/pdf","2186529","2026-03-25T19:47:57.418Z","https://drive.google.com/file/d/12GSW4Imn1LNChrqDVkX_zYXXd05rz85V/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 6 ANALISIS DE SECTORES VULNERABLES./ANALISIS DE SECTORES VULNERABLES ..docx","19PnS5w8OneDmlfNEF3H4j2lWgl-AwWBE","ANALISIS DE SECTORES VULNERABLES ..docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","9028692","2026-03-25T19:47:50.822Z","https://docs.google.com/document/d/19PnS5w8OneDmlfNEF3H4j2lWgl-AwWBE/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 6 ANALISIS DE SECTORES VULNERABLES./6.0. SEPARADOR ..pdf","1LLggm-mN-VPrJYoI5AGdAcuqv6aNxi0j","6.0. SEPARADOR ..pdf","application/pdf","205016","2026-03-25T19:47:44.406Z","https://drive.google.com/file/d/1LLggm-mN-VPrJYoI5AGdAcuqv6aNxi0j/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 6 ANALISIS DE SECTORES VULNERABLES./6.0. SEPARADOR ..docx","1GFUrYkAAlSz-bD2pc0p_77FKzEalOiWe","6.0. SEPARADOR ..docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","80799","2026-03-25T19:47:39.621Z","https://docs.google.com/document/d/1GFUrYkAAlSz-bD2pc0p_77FKzEalOiWe/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 6 ANALISIS DE SECTORES VULNERABLES./5 PROYECTO.","19kd5W8O8_kQk0AMq0WMk3BJgSD9KUZIZ","5 PROYECTO.","application/vnd.google-apps.folder",,"2026-03-25T19:46:36.528Z","https://drive.google.com/drive/folders/19kd5W8O8_kQk0AMq0WMk3BJgSD9KUZIZ"
"HHD","ANEXOS./Anexo 6 ANALISIS DE SECTORES VULNERABLES./4 CAUDAL.","1ETf9JBqoOgxxtk95ICZENkyvQr2TceY8","4 CAUDAL.","application/vnd.google-apps.folder",,"2026-03-25T19:46:18.823Z","https://drive.google.com/drive/folders/1ETf9JBqoOgxxtk95ICZENkyvQr2TceY8"
"HHD","ANEXOS./Anexo 6 ANALISIS DE SECTORES VULNERABLES./3 FOTO TIF.","15X9Xs6KvW1SDb_b3zDDxMvqLkwfbmQmo","3 FOTO TIF.","application/vnd.google-apps.folder",,"2026-03-25T19:45:33.824Z","https://drive.google.com/drive/folders/15X9Xs6KvW1SDb_b3zDDxMvqLkwfbmQmo"
"HHD","ANEXOS./Anexo 6 ANALISIS DE SECTORES VULNERABLES./2 DEM.","1Ouagom0lqz8ihUVbFRVaQBVaoiAC0bk1","2 DEM.","application/vnd.google-apps.folder",,"2026-03-25T19:45:15.493Z","https://drive.google.com/drive/folders/1Ouagom0lqz8ihUVbFRVaQBVaoiAC0bk1"
"HHD","ANEXOS./Anexo 6 ANALISIS DE SECTORES VULNERABLES./1 GEOREF.","1vD8ZiDZI6PCKMwvqxBAf37gs5w8I1QDN","1 GEOREF.","application/vnd.google-apps.folder",,"2026-03-25T19:44:51.923Z","https://drive.google.com/drive/folders/1vD8ZiDZI6PCKMwvqxBAf37gs5w8I1QDN"
"HHD","ANEXOS./Anexo 5 DISEÑO HIDRAULICO.","1idmmpY2nfVSTeg3XflkFCVX2VSaLj6mC","Anexo 5 DISEÑO HIDRAULICO.","application/vnd.google-apps.folder",,"2026-03-25T19:40:31.099Z","https://drive.google.com/drive/folders/1idmmpY2nfVSTeg3XflkFCVX2VSaLj6mC"
"HHD","ANEXOS./Anexo 5 DISEÑO HIDRAULICO./2. DISEÑO HIDRAULICO DE CANALES..xlsx","1w_s41dBgznkunW7etgpIkwSqFeuoRkil","2. DISEÑO HIDRAULICO DE CANALES..xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","170881","2026-04-28T21:39:20.047Z","https://docs.google.com/spreadsheets/d/1w_s41dBgznkunW7etgpIkwSqFeuoRkil/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 5 DISEÑO HIDRAULICO./3.0. SEPARADOR ..pdf","10FuF7S8W6ygO055hktJeqzi7xCn_IbPK","3.0. SEPARADOR ..pdf","application/pdf","151214","2026-03-25T19:44:16.008Z","https://drive.google.com/file/d/10FuF7S8W6ygO055hktJeqzi7xCn_IbPK/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 5 DISEÑO HIDRAULICO./3.0. SEPARADOR ..docx","1m1bYJIVrTE8igatsaaklN3vgBHM862T3","3.0. SEPARADOR ..docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","53409","2026-03-25T19:44:09.795Z","https://docs.google.com/document/d/1m1bYJIVrTE8igatsaaklN3vgBHM862T3/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 5 DISEÑO HIDRAULICO./1.- DISEÑO HIDRAULICO  ALC-PLUVIAL..xlsx","1xRldeCQ8TcQYiY8StSWP0KaNqcbmaWwr","1.- DISEÑO HIDRAULICO  ALC-PLUVIAL..xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","456425","2026-03-25T19:43:58.551Z","https://docs.google.com/spreadsheets/d/1xRldeCQ8TcQYiY8StSWP0KaNqcbmaWwr/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 5 DISEÑO HIDRAULICO./1.- DISEÑO HIDRAULICO  ALC-PLUVIAL..pdf","1mbP_OIPcBALge2EVWsvwHVV_6HWddHwc","1.- DISEÑO HIDRAULICO  ALC-PLUVIAL..pdf","application/pdf","357579","2026-03-25T19:43:52.649Z","https://drive.google.com/file/d/1mbP_OIPcBALge2EVWsvwHVV_6HWddHwc/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 5 DISEÑO HIDRAULICO./SUB CUENC 2+206.","1tft_iQo9vqm-1FHiZIuhgPiLZUSruBFz","SUB CUENC 2+206.","application/vnd.google-apps.folder",,"2026-03-25T19:40:39.565Z","https://drive.google.com/drive/folders/1tft_iQo9vqm-1FHiZIuhgPiLZUSruBFz"
"HHD","ANEXOS./Anexo 4 PARAMETROS GEOMORF.","19d1ZuVJL9wuE-vqYIyXfMAC5yHaMHNdD","Anexo 4 PARAMETROS GEOMORF.","application/vnd.google-apps.folder",,"2026-03-25T19:39:51.403Z","https://drive.google.com/drive/folders/19d1ZuVJL9wuE-vqYIyXfMAC5yHaMHNdD"
"HHD","ANEXOS./Anexo 4 PARAMETROS GEOMORF./PARAMETOS GEOMORFOLOGICOS..xlsx","1ZJsnEgvxjpZuKJl-alISmva-rcO2vnST","PARAMETOS GEOMORFOLOGICOS..xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","1380023","2026-03-25T19:40:21.710Z","https://docs.google.com/spreadsheets/d/1ZJsnEgvxjpZuKJl-alISmva-rcO2vnST/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 4 PARAMETROS GEOMORF./PARAMETOS GEOMORFOLOGICOS..pdf","18YdGGn2chT6WKu17nkJUllS0qdkhmN54","PARAMETOS GEOMORFOLOGICOS..pdf","application/pdf","372381","2026-03-25T19:40:15.496Z","https://drive.google.com/file/d/18YdGGn2chT6WKu17nkJUllS0qdkhmN54/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 4 PARAMETROS GEOMORF./4.0. SEPARADOR ..pdf","1_Os01cUwzkZ56BkEVThItzlZ0M-FwB6x","4.0. SEPARADOR ..pdf","application/pdf","130303","2026-03-25T19:40:09.217Z","https://drive.google.com/file/d/1_Os01cUwzkZ56BkEVThItzlZ0M-FwB6x/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 4 PARAMETROS GEOMORF./4.0. SEPARADOR ..docx","1Q_jBPasRM4M-o5x3yjSfvsjH2FZTKf3u","4.0. SEPARADOR ..docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","51572","2026-03-25T19:40:03.403Z","https://docs.google.com/document/d/1Q_jBPasRM4M-o5x3yjSfvsjH2FZTKf3u/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 3 INVENTARIO VIAL.","16ImC5TL5VOqU7jJMYK3Zg3MxfLOY0eY9","Anexo 3 INVENTARIO VIAL.","application/vnd.google-apps.folder",,"2026-03-25T19:35:54.415Z","https://drive.google.com/drive/folders/16ImC5TL5VOqU7jJMYK3Zg3MxfLOY0eY9"
"HHD","ANEXOS./Anexo 3 INVENTARIO VIAL./utm-points..xlsx","1_8CDDmOYUvaMoYKGoZdNTAJhIQhVEo8T","utm-points..xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","12644","2026-03-25T19:39:30.219Z","https://docs.google.com/spreadsheets/d/1_8CDDmOYUvaMoYKGoZdNTAJhIQhVEo8T/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 3 INVENTARIO VIAL./SEPARADOR ..pdf","15pjEmAxlOdx6d5sqgCGDLgBScfGEaG4B","SEPARADOR ..pdf","application/pdf","153982","2026-03-25T19:39:25.593Z","https://drive.google.com/file/d/15pjEmAxlOdx6d5sqgCGDLgBScfGEaG4B/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 3 INVENTARIO VIAL./SEPARADOR ..docx","1TGtlwV8XWWylQWZGS_-Xfc23_1Yx2y4Z","SEPARADOR ..docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","57238","2026-03-25T19:39:19.865Z","https://docs.google.com/document/d/1TGtlwV8XWWylQWZGS_-Xfc23_1Yx2y4Z/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 3 INVENTARIO VIAL./OD-INV-ROLDAN..kmz","1px-WAAckct6OSaIp9NbtoO5MeCyUK7Vw","OD-INV-ROLDAN..kmz","application/vnd.google-earth.kmz","7292","2026-03-25T19:39:13.415Z","https://drive.google.com/file/d/1px-WAAckct6OSaIp9NbtoO5MeCyUK7Vw/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 3 INVENTARIO VIAL./4 documentos de autorizacion de junta de regantes..pdf","1wRGiCpoAtLyTiCf9XVyP5SRLEXTtXmpg","4 documentos de autorizacion de junta de regantes..pdf","application/pdf","1557796","2026-03-25T19:39:07.406Z","https://drive.google.com/file/d/1wRGiCpoAtLyTiCf9XVyP5SRLEXTtXmpg/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 3 INVENTARIO VIAL./4 documentos de autorizacion de junta de regantes..docx","1Nnqq3N7iT0diYPMXaBt9Roag9v_QX2CT","4 documentos de autorizacion de junta de regantes..docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","700165","2026-03-25T19:39:01.197Z","https://docs.google.com/document/d/1Nnqq3N7iT0diYPMXaBt9Roag9v_QX2CT/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 3 INVENTARIO VIAL./3 INVENTARIO DE CANALES AFECTADOS..xlsx","1bb_umTz66sDEoWiWlKd-qjJrFUR20akV","3 INVENTARIO DE CANALES AFECTADOS..xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","18724264","2026-03-25T19:38:54.873Z","https://docs.google.com/spreadsheets/d/1bb_umTz66sDEoWiWlKd-qjJrFUR20akV/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 3 INVENTARIO VIAL./2 INVENTARIO DE SECTORES VULNERALES ..xlsx","1eC0xpw6HwYPqucsJ6fXB7km547eF-OCN","2 INVENTARIO DE SECTORES VULNERALES ..xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","15566940","2026-03-25T19:38:49.293Z","https://docs.google.com/spreadsheets/d/1eC0xpw6HwYPqucsJ6fXB7km547eF-OCN/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 3 INVENTARIO VIAL./1 FICHA ALCANTARILLA..xlsx","1Oeiav13g6REA6rLz9asCLC-50qawY6hS","1 FICHA ALCANTARILLA..xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","373262020","2026-03-25T19:38:42.807Z","https://docs.google.com/spreadsheets/d/1Oeiav13g6REA6rLz9asCLC-50qawY6hS/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 2 ANALISIS ESTADISTICOS.","1V3PQfcv2tnOtP1J3xt2JdGuWEQ-EGh2J","Anexo 2 ANALISIS ESTADISTICOS.","application/vnd.google-apps.folder",,"2026-03-25T17:58:24.221Z","https://drive.google.com/drive/folders/1V3PQfcv2tnOtP1J3xt2JdGuWEQ-EGh2J"
"HHD","ANEXOS./Anexo 2 ANALISIS ESTADISTICOS./2 ESTACION PACARAN..xlsx","1kbNQkQmnDS14PSQDCE5xNS5cs23kG1em","2 ESTACION PACARAN..xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","1013067","2026-03-25T17:59:33.598Z","https://docs.google.com/spreadsheets/d/1kbNQkQmnDS14PSQDCE5xNS5cs23kG1em/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 2 ANALISIS ESTADISTICOS./2 ESTACION PACARAN..pdf","1kp2rtYIYvjsvX7T4NHe3Rg1-J28ATlsP","2 ESTACION PACARAN..pdf","application/pdf","996398","2026-03-25T17:59:26.047Z","https://drive.google.com/file/d/1kp2rtYIYvjsvX7T4NHe3Rg1-J28ATlsP/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 2 ANALISIS ESTADISTICOS./1 ESTACION CAÑETE..xlsx","1QX70e7OtnrdL-9i0QVNK2lb7fHaLva6U","1 ESTACION CAÑETE..xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","1001092","2026-03-25T17:59:20.775Z","https://docs.google.com/spreadsheets/d/1QX70e7OtnrdL-9i0QVNK2lb7fHaLva6U/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 2 ANALISIS ESTADISTICOS./1 ESTACION CAÑETE..pdf","1jY0jT9lFdBB0brld1tiGCaXiAd-CUYLN","1 ESTACION CAÑETE..pdf","application/pdf","836066","2026-03-25T17:59:14.624Z","https://drive.google.com/file/d/1jY0jT9lFdBB0brld1tiGCaXiAd-CUYLN/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 2 ANALISIS ESTADISTICOS./0.2 SEPARADOR ..pdf","1ZzaW85aLnoPhlYlKuIfKMVEy5GcF6Bkr","0.2 SEPARADOR ..pdf","application/pdf","243491","2026-03-25T17:59:06.650Z","https://drive.google.com/file/d/1ZzaW85aLnoPhlYlKuIfKMVEy5GcF6Bkr/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 2 ANALISIS ESTADISTICOS./0.2 SEPARADOR ..docx","1hYmHoGkzBXENcm5js96qC-cntl4JX4eK","0.2 SEPARADOR ..docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","81024","2026-03-25T17:58:59.795Z","https://docs.google.com/document/d/1hYmHoGkzBXENcm5js96qC-cntl4JX4eK/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 2 ANALISIS ESTADISTICOS./0.1 SEPARADOR..pdf","1xZcTzFC-RwLfz82pmyKYHZbdfARWRs6C","0.1 SEPARADOR..pdf","application/pdf","109470","2026-03-25T17:58:52.672Z","https://drive.google.com/file/d/1xZcTzFC-RwLfz82pmyKYHZbdfARWRs6C/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 2 ANALISIS ESTADISTICOS./0.1 SEPARADOR..docx","1r7wWTjTKdsnmvKBhPj1P6j1tPjnd7Gbe","0.1 SEPARADOR..docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","54125","2026-03-25T17:58:45.875Z","https://docs.google.com/document/d/1r7wWTjTKdsnmvKBhPj1P6j1tPjnd7Gbe/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 2 ANALISIS ESTADISTICOS./0.0 RECOPILADO..pdf","1cGT_XUEq-Reuc2xBDKpY5Y_KVfl0qqIS","0.0 RECOPILADO..pdf","application/pdf","1482469","2026-03-25T17:58:40.329Z","https://drive.google.com/file/d/1cGT_XUEq-Reuc2xBDKpY5Y_KVfl0qqIS/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 2 ANALISIS ESTADISTICOS./HIDROESTA.","1DolCl8CoYFuC0ecjzlUsHKK4tWrXUYq4","HIDROESTA.","application/vnd.google-apps.folder",,"2026-03-25T17:58:35.475Z","https://drive.google.com/drive/folders/1DolCl8CoYFuC0ecjzlUsHKK4tWrXUYq4"
"HHD","ANEXOS./Anexo 1 DATOS HIDROLOGICOS.","1NFp1rTigw3tLzl-LxA7dVTcpoyYaBYL5","Anexo 1 DATOS HIDROLOGICOS.","application/vnd.google-apps.folder",,"2026-03-25T17:57:37.999Z","https://drive.google.com/drive/folders/1NFp1rTigw3tLzl-LxA7dVTcpoyYaBYL5"
"HHD","ANEXOS./Anexo 1 DATOS HIDROLOGICOS./EST.MET..pdf","1BEOIunEF89_zYiEFqdRaECeif_VRYhx1","EST.MET..pdf","application/pdf","8416863","2026-03-25T17:58:07.518Z","https://drive.google.com/file/d/1BEOIunEF89_zYiEFqdRaECeif_VRYhx1/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 1 DATOS HIDROLOGICOS./0. SEPARADOR..pdf","1WWXJmKjuj4t075m0w9dwGYT2bv9c9VsJ","0. SEPARADOR..pdf","application/pdf","1492212","2026-03-25T17:58:00.933Z","https://drive.google.com/file/d/1WWXJmKjuj4t075m0w9dwGYT2bv9c9VsJ/view?usp=drivesdk"
"HHD","ANEXOS./Anexo 1 DATOS HIDROLOGICOS./0. SEPARADOR..docx","1EeNKVcdBl7KK_kauXspFYO1OQD3itOEl","0. SEPARADOR..docx","application/vnd.openxmlformats-officedocument.wordprocessingml.document","54051","2026-03-25T17:57:55.913Z","https://docs.google.com/document/d/1EeNKVcdBl7KK_kauXspFYO1OQD3itOEl/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"HHD","ANEXOS./Anexo 1 DATOS HIDROLOGICOS./0 RECOPILADO..pdf","1UPyNOi6n3zfH9UbjOsuFIcsddEFb7yOa","0 RECOPILADO..pdf","application/pdf","5810385","2026-03-25T17:57:49.760Z","https://drive.google.com/file/d/1UPyNOi6n3zfH9UbjOsuFIcsddEFb7yOa/view?usp=drivesdk"
